id,date,professor_name_raw,department,course_name,term,comment_text,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,clean_department,clean_comment_text,professor_name,grading_status,attendance_status,clean_tokens_list,simple_label,simple_score,bert_label,bert_score
45,2021-09-05T14:40:39,منادی,معارف,اخلاق اسلامی,مهر 97,"فعلا که این استاد نیست تو این دانشگاه که خداروشکر، ولی واسه آیندگان میگم که خدای نکرده اگر یه روز برگشت هیچوقت با این استاد برندارید. 
باتوجه به حجم فعالیت هایی که باید انجام بدی نمره خوبی نمیده",4.0,4.0,7.0,5.0,5.0,5.0,معارف,فعلا که این استاد نیست تو این دانشگاه که خداروشکر، ولی واسه ایندگان میگم که خدای نکرده اگر یه روز برگشت هیچوقت با این استاد برندارید. باتوجه به حجم فعالیت هایی که باید انجام بدی نمره خوبی نمیده,منادی,سخت‌گیر,سخت‌گیر,"['فعلا', 'استاد', 'دانشگاه', 'خداروشکر', '،', 'واسه', 'آیندگان', 'میگم', 'خدای', 'نکرده', 'یه', 'روز', 'برگشت', 'هیچوقت', 'استاد', 'برندارید', '.', 'باتوجه', 'حجم', 'فعالیت\u200cهایی', 'انجام', 'بدی', 'نمره', 'نمیده']",Neutral,0,Neutral,0.0
46,2021-09-05T14:41:05,علی محمد تاج الدین,معارف,تاریخ تحلیلی صدر اسلام,مهر 99,"۵نمره میانترم
۱۰نمره پایانترم
۳نمره نهاد
۲نمره فعالیت های کلاسی،مثلا جواب پرسش هایی که میگه رو براش بفرستیم از طریق راه ارتباطی ای که میگه یا ارائه بدیم سرکلاس
۱نمره اضافه حضورغیاب داره

در کل استاد خوبیه برا این درس",9.0,10.0,10.0,9.0,9.0,9.0,معارف,۵نمره میانترم ۱۰نمره پایانترم ۳نمره نهاد ۲نمره فعالیت های کلاسی،مثلا جواب پرسش هایی که میگه رو براش بفرستیم از طریق راه ارتباطی ای که میگه یا ارائه بدیم سرکلاس ۱نمره اضافه حضورغیاب داره در کل استاد خوبیه برا این درس,علی محمد تاج الدین,منصفانه,سخت‌گیر,"['۵', 'نمره', 'میانترم', '۱۰', 'نمره', 'پایانترم', '۳', 'نمره', 'نهاد', '۲', 'نمره', 'فعالیت\u200cهای', 'کلاسی', '،', 'مثلا', 'جواب', 'پرسش\u200cهایی', 'میگه', 'براش', 'بفرستیم', 'طریق', 'ارتباطی\u200cای', 'میگه', 'ارائه', 'بدیم', 'سرکلاس', '۱', 'نمره', 'اضافه', 'حضورغیاب', 'داره', 'استاد', 'خوبیه', 'برا', 'درس']",Neutral,0,Positive,0.9086727499961853
47,2021-09-05T14:41:15,غلامحسین یاری,ریاضی,معادلات دیفرانسیل- آمار و احتمالات مهندسی,بهمن 99,چیزی اضافه ایی نیست,9.0,8.0,5.0,10.0,8.0,10.0,ریاضی,چیزی اضافه ایی نیست,غلامحسین یاری,منصفانه,آزاد,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
48,2021-09-05T14:42:28,اسماعیل اسفندیاری,معارف,انقلاب اسلامی ایران,بهمن 99,چیزی اضافه ایی نیست,8.0,10.0,10.0,7.0,10.0,10.0,معارف,چیزی اضافه ایی نیست,اسماعیل اسفندیاری,آسان,سخت‌گیر,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
50,2021-09-05T14:48:35,محمد امینی فارسانی,معارف,زبان انگلیسی,بهمن 99,فعالیت کلاسی و صحبت کردن سر کلاس براشون خیلی اهمیت داره,10.0,10.0,10.0,10.0,10.0,10.0,معارف,فعالیت کلاسی و صحبت کردن سر کلاس براشون خیلی اهمیت داره,محمد امینی فارسانی,منصفانه,آزاد,"['فعالیت', 'کلاسی', 'صحبت', 'سر', 'کلاس', 'براشون', 'اهمیت', 'داره']",Neutral,0,Positive,0.9465011954307556
51,2021-09-05T15:05:11,محسن نصیری,معارف,فارسی,مهر 99,"در مورد نمره، اگه زرنگ باشین و سر کلاس اکثر poll هایی که میزارن رو درست جواب بدین، خیلی راحت میتونین نمره بالا و حتی 20 بگیرین.
اما اگه میخواهید سر کلاس توجه و حضور چندان نداشته باشید، باید برای امتحان ترم آماده باشید. که از اونم نمره دلچسبی نمیشه کسب کرد.
نمره تون رو هم ابتدا بر حسب poll هایی که جواب دادید حساب میکنن، و اینکه اگر راضی نبودید باید امتحان بدید اونم تستی.
یه دونه ارائه کتاب هم سر کلاس باید داشته باشین که البته نمره اضافه داره، ولی کار از محکم کاری عیب نمیکنه.",9.0,10.0,8.0,10.0,10.0,10.0,معارف,در مورد نمره، اگه زرنگ باشین و سر کلاس اکثر poll هایی که میزارن رو درست جواب بدین، خیلی راحت میتونین نمره بالا و حتی 20 بگیرین. اما اگه میخواهید سر کلاس توجه و حضور چندان نداشته باشید، باید برای امتحان ترم اماده باشید. که از اونم نمره دلچسبی نمیشه کسب کرد. نمره تون رو هم ابتدا بر حسب poll هایی که جواب دادید حساب میکنن، و اینکه اگر راضی نبودید باید امتحان بدید اونم تستی. یه دونه ارائه کتاب هم سر کلاس باید داشته باشین که البته نمره اضافه داره، ولی کار از محکم کاری عیب نمیکنه.,محسن نصیری,منصفانه,سخت‌گیر,"['نمره', '،', 'اگه', 'زرنگ', 'باشین', 'سر', 'کلاس', 'اکثر', 'poll', 'میزارن', 'درست', 'جواب', 'بدین', '،', 'راحت', 'میتونین', 'نمره', '۲۰', 'بگیرین', '.', 'اگه', 'می\u200cخواهید', 'سر', 'کلاس', 'توجه', 'حضور', 'چندان', 'نداشته_باشید', '،', 'امتحان', 'ترم', 'آماده_باشید', '.', 'اونم', 'نمره', 'دلچسبی', 'نمیشه', 'کسب', '.', 'نمره', 'تون', 'حسب', 'poll', 'جواب', 'دادید', 'حساب', 'میکنن', '،', 'راضی', 'نبودید', 'امتحان', 'بدید', 'اونم', 'تستی', '.', 'یه', 'دونه', 'ارائه', 'کتاب', 'سر', 'کلاس', 'باشین', 'نمره', 'اضافه', 'داره', '،', 'کار', 'محکم\u200cکاری', 'عیب', 'نمیکنه', '.']",Positive,2,Neutral,0.0
52,2021-09-05T15:06:15,رحمان فرنوش,ریاضی,آمار و احتمال مهندسی,بهمن 99,چیزی اضافه ایی نیست,6.0,6.0,5.0,8.0,7.0,10.0,ریاضی,چیزی اضافه ایی نیست,رحمان فرنوش,سخت‌گیر,آزاد,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
53,2021-09-05T15:09:58,الهام فتاحی,ریاضی,ریاضی ۲,بهمن 99,چیزی اضافه ایی نیست,9.0,8.0,10.0,10.0,7.0,10.0,ریاضی,چیزی اضافه ایی نیست,الهام فتاحی,منصفانه,سخت‌گیر,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
54,2021-09-05T15:12:57,رضا سعادتی,ریاضی,ریاضی 2,بهمن 99,"در طول ترم ۳-۴ تا آزمون گرفته میشه که جمع اونها نمره پایانی هستش
سوالات آزمون ها از سطح کلاس خیلی بالاتر بودن و همینطور تایم آزمون به نسبت خیلی کم
یه کلاس رفع اشکال هم با TAدارن",9.0,9.0,9.0,9.0,8.0,9.0,ریاضی,در طول ترم ۳-۴ تا ازمون گرفته میشه که جمع اونها نمره پایانی هستش سوالات ازمون ها از سطح کلاس خیلی بالاتر بودن و همینطور تایم ازمون به نسبت خیلی کم یه کلاس رفع اشکال هم با TAدارن,رضا سعادتی,سخت‌گیر,سخت‌گیر,"['ترم', '۳', '-', '۴', 'آزمون', 'میشه', 'اونها', 'نمره', 'پایانی', 'هستش', 'سوالات', 'آزمون\u200cها', 'سطح', 'کلاس', 'بالاتر', 'همینطور', 'تایم', 'آزمون', 'یه', 'کلاس', 'رفع', 'اشکال', 'TAدارن']",Neutral,0,Positive,0.6277031898498535
55,2021-09-05T15:17:17,احمد فروغ,ریاضی,ریاضی مهندسی,بهمن 98,در مجموع سخت گیر نیست و در زمینه تدریس هم حرفی برای گفتن نداره. نمره هم شاید با کمی ارفاق بسته به نظر خودش,7.0,8.0,5.0,8.0,9.0,10.0,ریاضی,در مجموع سخت گیر نیست و در زمینه تدریس هم حرفی برای گفتن نداره. نمره هم شاید با کمی ارفاق بسته به نظر خودش,احمد رضا فروغ,منصفانه,آزاد,"['مجموع', 'سخت\u200cگیر', 'زمینه', 'تدریس', 'حرفی', 'گفتن', 'نداره', '.', 'نمره', 'ارفاق', 'بسته']",Negative,-1,Neutral,0.0
56,2021-09-05T15:18:30,وحید بروجردیان,مهندسی عمران,استاتیک,بهمن 99,"یه کلاس رفع اشکال با TA هستش که خیلی جامع و کامله 
مطالب مهم یکبار دیگه مطرح میشه و حل تمرین اضافی دارند
نمره پایانی به واسطه امتحانات ترم و میانترم و دو تا پروژه که آخر ترم داده میشه مشخص میشه
هر هفته باید تمارین تحویلی به TA ارسال شوند",10.0,10.0,9.0,9.0,10.0,10.0,مهندسی عمران,یه کلاس رفع اشکال با TA هستش که خیلی جامع و کامله مطالب مهم یکبار دیگه مطرح میشه و حل تمرین اضافی دارند نمره پایانی به واسطه امتحانات ترم و میانترم و دو تا پروژه که اخر ترم داده میشه مشخص میشه هر هفته باید تمارین تحویلی به TA ارسال شوند,وحید بروجردیان,منصفانه,سخت‌گیر,"['یه', 'کلاس', 'رفع', 'اشکال', 'TA', 'هستش', 'جامع', 'کامله', 'مطالب', 'یکبار', 'دیگه', 'مطرح', 'میشه', 'تمرین', 'اضافی', 'نمره', 'پایانی', 'واسطه', 'امتحانات', 'ترم', 'میانترم', 'پروژه', 'آخر', 'ترم', 'میشه', 'میشه', 'هفته', 'تمارین', 'تحویلی', 'TA', 'ارسال']",Neutral,0,Positive,0.9724519848823547
57,2021-09-05T15:23:19,حسین سجادی,معارف,اندیشه 2,بهمن 99,چیزی اضافه ایی نیست,10.0,10.0,10.0,10.0,9.0,10.0,معارف,چیزی اضافه ایی نیست,سید حسین سجادی,منصفانه,آزاد,"['اضافه', 'ایی']",Neutral,0,Negative,-0.6018742322921753
58,2021-09-05T15:28:07,مهدی اسدی,معارف,انقلاب اسلامی ایران,مهر 99,در بدترین حالت ممکن که باشی 19 میده بهت.,10.0,10.0,10.0,10.0,10.0,10.0,معارف,در بدترین حالت ممکن که باشی 19 میده بهت.,مهدی اسدی,آسان,آزاد,"['بدترین', 'حالت', 'باشی', '۱۹', 'میده', 'بهت', '.']",Neutral,0,Negative,-0.9026417136192322
59,2021-09-05T15:35:41,مجید ایلچی قزاآن,مهندسی عمران,استاتیک,بهمن 99,سطح تدیس‌شون بالاهست و خیلی خوب درس میدن به همون نسبت امتحانشونم سخته. سخت میشه نمره خوب ازش گرفت باید واقعا بخونی,10.0,10.0,10.0,10.0,10.0,10.0,مهندسی عمران,سطح تدیس شون بالاهست و خیلی خوب درس میدن به همون نسبت امتحانشونم سخته. سخت میشه نمره خوب ازش گرفت باید واقعا بخونی,مجید ایلچی قزاان,منصفانه,آزاد,"['سطح', 'تدیس\u200cشون', 'بالاهست', 'درس', 'میدن', 'همون', 'امتحانشونم', 'سخته', '.', 'سخت', 'میشه', 'نمره', 'ازش', 'واقعا', 'بخونی']",Neutral,0,Positive,0.8989519476890564
60,2021-09-05T15:36:01,سیاوش کاظمی راد,مکانیک,استاتیک,بهمن ۹۹,استاد بسیار خوش برخوردی هستند و اگه همراه کلاس پیش برید کامل درسو متوجه میشید و نمره خوبی میگیرید تی اِی هم دارند که تقریبا هر دو هفته یک تمرین ۴ یا ۵ سوالی میده و خیلی خوب با بچه ها راه میاد,10.0,10.0,10.0,10.0,10.0,10.0,مکانیک,استاد بسیار خوش برخوردی هستند و اگه همراه کلاس پیش برید کامل درسو متوجه میشید و نمره خوبی میگیرید تی ای هم دارند که تقریبا هر دو هفته یک تمرین ۴ یا ۵ سوالی میده و خیلی خوب با بچه ها راه میاد,سیاوش کاظمی راد,منصفانه,آزاد,"['استاد', 'خوش', 'برخوردی', 'اگه', 'همراه', 'کلاس', 'برید', 'درسو', 'متوجه', 'میشید', 'نمره', 'می\u200cگیرید', 'تی\u200cای', 'تقریبا', 'هفته', 'تمرین', '۴', '۵', 'سوالی', 'میده', 'بچه\u200cها', 'میاد']",Neutral,0,Positive,0.9852992296218872
61,2021-09-05T15:36:34,فرناز برزین پور,مهندسی صنایع,تحقیق در عملیات ۱,بهمن 99,"خانم دکتر برزین تقریبا هر هفته تکلیف میدن و غیر از امتحان پایان ترم هم دو تا امتحان میان ترم در طول ترم میگیرن ، و حدودا یک هفته قبل از امتحان پایان ترم کتبی هم امتحان پایان ترم شفاهی میگرن . خوشبختانه ایشون یک پروژه مثبتی آسون هم در آخر ترم تعریف میکنن که دانشجویانی که به نمره نیاز داشته باشن میتونن انجام بدن و به راحتی نمرشو بگیرن .
در کل اگر کسی تلاش کافی داشته باشه و فعالیت های کلاسی رو انجام بده نمره خوبی می‌تونه بگیره از ایشون",10.0,10.0,10.0,10.0,10.0,10.0,مهندسی صنایع,خانم دکتر برزین تقریبا هر هفته تکلیف میدن و غیر از امتحان پایان ترم هم دو تا امتحان میان ترم در طول ترم میگیرن ، و حدودا یک هفته قبل از امتحان پایان ترم کتبی هم امتحان پایان ترم شفاهی میگرن . خوشبختانه ایشون یک پروژه مثبتی اسون هم در اخر ترم تعریف میکنن که دانشجویانی که به نمره نیاز داشته باشن میتونن انجام بدن و به راحتی نمرشو بگیرن . در کل اگر کسی تلاش کافی داشته باشه و فعالیت های کلاسی رو انجام بده نمره خوبی می تونه بگیره از ایشون,فرناز برزین پور,منصفانه,سخت‌گیر,"['خانم', 'دکتر', 'برزین', 'تقریبا', 'هفته', 'تکلیف', 'میدن', 'امتحان', 'پایان', 'ترم', 'امتحان', 'ترم', 'ترم', 'میگیرن', '،', 'حدودا', 'هفته', 'امتحان', 'پایان', 'ترم', 'کتبی', 'امتحان', 'پایان', 'ترم', 'شفاهی', 'میگرن', '.', 'خوشبختانه', 'ایشون', 'پروژه', 'مثبتی', 'آسون', 'آخر', 'ترم', 'تعریف', 'میکنن', 'دانشجویانی', 'نمره', 'باشن', 'میتونن', 'انجام', 'بدن', 'راحتی', 'نمرشو', 'بگیرن', '.', 'تلاش', 'باشه', 'فعالیت\u200cهای', 'کلاسی', 'انجام', 'بده', 'نمره', 'می\u200cتونه', 'بگیره', 'ایشون']",Neutral,0,Positive,0.9451630115509033
